id,idAnalyse,distanceDebut,tpsDebut,tpsDebutCycles,nbCycles,tpsFinCycles,distanceFin,tpsFin,TRIAL311
1655,239,75.0,45.0,45.0,7,58.36,95.0,58.36,T
1656,239,105.0,63.92,68.1,2,70.79,115.0,70.79,T
1657,239,115.0,70.79,70.79,4,77.52,125.0,77.52,T
1658,239,125.0,77.52,77.52,8,91.16,145.0,91.16,T
1659,239,155.0,96.68,100.79,2,103.99,165.0,103.99,T
1660,239,165.0,103.99,103.99,4,110.56,175.0,110.56,T
1661,239,175.0,110.56,110.56,10,124.47,195.0,124.47,T
1662,240,5.0,-1.0,-1.0,-1,-1.0,15.0,6.37,T
1663,240,15.0,6.37,8.12,2,12.98,25.0,12.98,T
1664,240,25.0,12.98,12.98,6,26.38,45.0,26.38,T
1665,240,55.0,31.87,37.15,1,38.66,65.0,38.66,T
1666,240,65.0,38.66,38.66,3,45.68,75.0,45.68,T
1667,240,75.0,45.68,45.68,6,58.94,95.0,58.94,T
1668,240,105.0,64.54,69.17,1,71.44,115.0,71.44,T
1669,240,115.0,71.44,71.44,4,78.3,125.0,78.3,T
1670,240,125.0,78.3,78.3,7,91.71,145.0,91.71,T
1671,240,155.0,97.08,101.59,2,104.32,165.0,104.32,T
1672,240,165.0,104.32,104.32,5,110.73,175.0,110.73,T
1673,240,175.0,110.73,110.73,11,123.79,195.0,123.79,T
1674,241,5.0,-1.0,-1.0,-1,-1.0,15.0,6.84,T
1675,241,15.0,6.84,6.91,4,13.06,25.0,13.06,T
1676,241,25.0,13.06,13.06,7,26.22,45.0,26.22,T
1677,241,55.0,31.32,36.79,1,38.48,65.0,38.48,T
1678,241,65.0,38.48,38.48,3,45.2,75.0,45.2,T
1679,241,75.0,45.2,45.2,7,59.04,95.0,59.04,T
1680,241,105.0,64.4,69.8,1,71.64,115.0,71.64,T
1681,241,115.0,71.64,71.64,4,78.48,125.0,78.48,T
1682,241,125.0,78.48,78.48,8,91.86,145.0,91.86,T
1683,241,155.0,97.32,102.21,1,104.3,165.0,104.3,T
1684,241,165.0,104.3,104.3,4,111.1,175.0,111.1,T
1685,241,175.0,111.1,111.1,10,124.24,195.0,124.24,T
1686,242,5.0,0.0,8.22,-4,0.0,15.0,5.4,T
1687,242,15.0,5.4,8.22,2,12.72,25.0,12.72,T
1688,242,25.0,12.72,12.72,6,26.02,45.0,26.02,T
1689,242,55.0,31.08,36.55,1,37.62,65.0,37.62,T
1690,242,65.0,37.62,37.62,3,44.74,75.0,44.74,T
1691,242,75.0,44.74,44.74,6,58.94,95.0,58.94,T
1692,242,105.0,64.36,69.31,1,71.46,115.0,71.46,T
1693,242,115.0,71.46,71.46,3,78.31,125.0,78.31,T
1694,242,125.0,78.31,78.31,7,92.22,145.0,92.22,T
1695,242,155.0,97.87,102.51,1,104.7,165.0,104.7,T
1696,242,165.0,104.7,104.7,4,111.76,175.0,111.76,T
1697,242,175.0,111.76,111.76,9,125.94,195.0,125.94,T
1698,243,5.0,0.0,-1.0,-1,-1.0,15.0,5.66,T
1699,243,15.0,5.66,8.3,3,13.06,25.0,13.06,T
1700,243,25.0,13.06,13.06,7,26.68,45.0,26.68,T
1701,243,55.0,31.7,36.79,1,38.78,65.0,38.78,T
1702,243,65.0,38.78,38.78,3,45.43,75.0,45.43,T
1703,243,75.0,45.43,45.43,7,59.44,95.0,59.44,T
1704,243,105.0,64.69,70.07,1,72.02,115.0,72.02,T
1705,243,115.0,72.02,72.02,4,78.81,125.0,78.81,T
1706,243,125.0,78.81,78.81,7,92.58,145.0,92.58,T
1707,243,155.0,98.42,102.9,2,105.64,165.0,105.64,T
1708,243,165.0,105.64,105.64,4,112.55,175.0,112.55,T
1709,243,175.0,112.55,112.55,9,126.38,195.0,126.38,T
1710,244,5.0,-1.0,5.11,1,6.67,15.0,6.67,T
1711,244,15.0,6.67,6.67,4,12.4,25.0,12.4,T
1712,244,25.0,12.4,12.4,8,24.05,45.0,24.05,T
1713,244,55.0,28.96,30.47,3,35.18,65.0,35.18,T
1714,244,65.0,35.18,35.18,4,41.14,75.0,41.14,T
1715,244,75.0,41.14,41.14,8,53.44,95.0,53.44,T
1716,244,105.0,58.58,60.05,3,64.74,115.0,64.74,T
1717,244,115.0,64.74,64.74,4,70.86,125.0,70.86,T
1718,244,125.0,70.86,70.86,8,83.24,145.0,83.24,T
1719,244,155.0,88.58,90.66,3,95.12,165.0,95.12,T
1720,244,165.0,95.12,95.12,5,101.54,175.0,101.54,T
1721,244,175.0,101.54,101.54,10,115.3,195.0,115.3,T
1722,245,5.0,-1.0,4.77,2,7.03,15.0,7.03,T
1723,245,15.0,7.03,7.03,4,12.85,25.0,12.85,T
1724,245,25.0,12.85,12.85,9,24.71,45.0,24.71,T
1725,245,55.0,29.73,30.76,4,35.99,65.0,35.99,T
1726,245,65.0,35.99,35.99,5,41.99,75.0,41.99,T
1727,245,75.0,41.99,41.99,9,54.17,95.0,54.17,T
1728,245,105.0,59.35,60.48,4,65.65,115.0,65.65,T
1729,245,115.0,65.65,65.65,5,71.79,125.0,71.79,T
1730,245,125.0,71.79,71.79,10,84.33,145.0,84.33,T
1731,245,155.0,89.75,90.86,4,96.31,165.0,96.31,T
1732,245,165.0,96.31,96.31,5,102.77,175.0,102.77,T
1733,245,175.0,102.77,102.77,10,115.77,195.0,115.77,T
1734,246,5.0,-1.0,4.67,2,6.71,15.0,6.71,T
1735,246,15.0,6.71,6.71,5,12.33,25.0,12.33,T
1736,246,25.0,12.33,12.33,9,24.01,45.0,24.01,T
1737,246,55.0,29.31,29.91,4,35.37,65.0,35.37,T
1738,246,65.0,35.37,35.37,5,41.25,75.0,41.25,T
1739,246,75.0,41.25,41.25,9,53.19,95.0,53.19,T
1740,246,105.0,58.65,59.19,4,64.77,115.0,64.77,T
1741,246,115.0,64.77,64.77,5,70.96,125.0,70.96,T
1742,246,125.0,70.96,70.96,10,83.33,145.0,83.33,T
1743,246,155.0,88.84,89.17,5,94.93,165.0,94.93,T
1744,246,165.0,94.93,94.93,5,100.95,175.0,100.95,T
1745,246,175.0,100.95,100.95,10,113.41,195.0,113.41,T
1746,247,5.0,-1.0,5.25,1,6.57,15.0,6.57,T
1747,247,15.0,6.57,6.57,4,12.16,25.0,12.16,T
1748,247,25.0,12.16,12.16,9,23.6,45.0,23.6,T
1749,247,55.0,28.38,30.24,4,34.6,65.0,34.6,T
1750,247,65.0,34.6,34.6,4,40.5,75.0,40.5,T
1751,247,75.0,40.5,40.5,9,52.58,95.0,52.58,T
1752,247,105.0,57.74,59.27,4,63.98,115.0,63.98,T
1753,247,115.0,63.98,63.98,5,70.2,125.0,70.2,T
1754,247,125.0,70.2,70.2,8,82.69,145.0,82.69,T
1755,247,155.0,87.94,89.43,4,94.4,165.0,94.4,T
1756,247,165.0,94.4,94.4,4,100.58,175.0,100.58,T
1757,247,175.0,100.58,100.58,9,113.33,195.0,113.33,T
1758,248,5.0,-1.0,5.2,1,6.78,15.0,6.78,T
1759,248,15.0,6.78,6.78,4,12.47,25.0,12.47,T
1760,248,25.0,12.47,12.47,8,23.97,45.0,23.97,T
1761,248,55.0,29.03,30.13,3,34.98,65.0,34.98,T
1762,248,65.0,34.98,34.98,4,40.92,75.0,40.92,T
1763,248,75.0,40.92,40.92,8,53.04,95.0,53.04,T
1764,248,105.0,58.71,59.2,4,64.9,115.0,64.9,T
1765,248,115.0,64.9,64.9,4,71.08,125.0,71.08,T
1766,248,125.0,71.08,71.08,8,83.34,145.0,83.34,T
1767,248,155.0,89.07,89.7,4,95.07,165.0,95.07,T
1768,248,165.0,95.07,95.07,4,101.1,175.0,101.1,T
1769,248,175.0,101.1,101.1,8,113.52,195.0,113.52,T
1770,249,5.0,-1.0,5.27,1,6.94,15.0,6.94,T
1771,249,15.0,6.94,6.94,5,12.76,25.0,12.76,T
1772,249,25.0,12.76,12.76,9,24.7,45.0,24.7,T
1773,249,55.0,29.7,31.33,4,36.02,65.0,36.02,T
1774,249,65.0,36.02,36.02,5,42.09,75.0,42.09,T
1775,249,75.0,42.09,42.09,9,54.54,95.0,54.54,T
1776,249,105.0,59.88,61.51,4,66.24,115.0,66.24,T
1777,249,115.0,66.24,66.24,4,72.44,125.0,72.44,T
1778,249,125.0,72.44,72.44,9,84.72,145.0,84.72,T
1779,249,155.0,90.36,91.85,4,96.83,165.0,96.83,T
1780,249,165.0,96.83,96.83,5,103.05,175.0,103.05,T
1781,249,175.0,103.05,103.05,9,115.8,195.0,115.8,T
1782,250,5.0,-1.0,4.56,2,6.97,15.0,6.97,T
1783,250,15.0,6.97,6.97,4,12.69,25.0,12.69,T
1784,250,25.0,12.69,12.69,8,24.51,45.0,24.51,T
1785,250,55.0,29.95,30.37,4,36.09,65.0,36.09,T
1786,250,65.0,36.09,36.09,4,42.13,75.0,42.13,T
1787,250,75.0,42.13,42.13,9,54.57,95.0,54.57,T
1788,250,105.0,60.25,60.61,4,66.63,115.0,66.63,T
1789,250,115.0,66.63,66.63,5,72.93,125.0,72.93,T
1790,250,125.0,72.93,72.93,8,85.55,145.0,85.55,T
1791,250,155.0,91.25,91.51,4,97.56,165.0,97.56,T
1792,250,165.0,97.56,97.56,4,103.83,175.0,103.83,T
1793,250,175.0,103.83,103.83,9,116.44,195.0,116.44,T
1794,251,5.0,-1.0,5.31,0,5.65,15.0,5.65,T
1795,251,15.0,5.65,5.65,4,10.57,25.0,10.57,T
1796,251,25.0,10.57,10.57,8,21.0,45.0,21.0,T
1797,251,55.0,25.47,28.73,2,31.29,65.0,31.29,T
1798,251,65.0,31.29,31.29,4,36.75,75.0,36.75,T
1799,251,75.0,36.75,36.75,8,47.87,95.0,47.87,T
1800,251,105.0,52.61,56.13,2,58.31,115.0,58.31,T
1801,251,115.0,58.31,58.31,4,63.88,125.0,63.88,T
1802,251,125.0,63.88,63.88,9,75.27,145.0,75.27,T
1803,251,155.0,80.09,82.74,3,86.21,165.0,86.21,T
1804,251,165.0,86.21,86.21,4,91.77,175.0,91.77,T
1805,251,175.0,91.77,91.77,9,103.05,195.0,103.05,T
1806,252,5.0,-1.0,5.37,1,5.99,15.0,5.99,T
1807,252,15.0,5.99,5.99,4,11.11,25.0,11.11,T
1808,252,25.0,11.11,11.11,7,21.69,45.0,21.69,T
1809,252,55.0,26.3,28.06,3,31.95,65.0,31.95,T
1810,252,65.0,31.95,31.95,4,37.34,75.0,37.34,T
1811,252,75.0,37.34,37.34,8,48.37,95.0,48.37,T
1812,252,105.0,53.27,54.58,4,58.93,115.0,58.93,T
1813,252,115.0,58.93,58.93,4,64.49,125.0,64.49,T
1814,252,125.0,64.49,64.49,8,75.97,145.0,75.97,T
1815,252,155.0,81.01,81.73,4,86.65,165.0,86.65,T
1816,252,165.0,86.65,86.65,4,92.15,175.0,92.15,T
1817,252,175.0,92.15,92.15,9,103.54,195.0,103.54,T
1818,253,5.0,-1.0,5.0,1,5.84,15.0,5.84,T
1819,253,15.0,5.84,5.84,4,11.0,25.0,11.0,T
1820,253,25.0,11.0,11.0,7,21.54,45.0,21.54,T
1821,253,55.0,26.04,27.84,3,31.84,65.0,31.84,T
1822,253,65.0,31.84,31.84,4,37.26,75.0,37.26,T
1823,253,75.0,37.26,37.26,7,48.38,95.0,48.38,T
1824,253,105.0,53.08,54.89,3,58.8,115.0,58.8,T
1825,253,115.0,58.8,58.8,4,64.38,125.0,64.38,T
1826,253,125.0,64.38,64.38,8,75.6,145.0,75.6,T
1827,253,155.0,80.08,82.24,3,85.9,165.0,85.9,T
1828,253,165.0,85.9,85.9,4,91.48,175.0,91.48,T
1829,253,175.0,91.48,91.48,8,102.74,195.0,102.74,T
1830,254,5.0,-1.0,5.72,0,6.04,15.0,6.04,T
1831,254,15.0,6.04,6.04,4,11.34,25.0,11.34,T
1832,254,25.0,11.34,11.34,7,21.9,45.0,21.9,T
1833,254,55.0,26.34,28.58,3,31.96,65.0,31.96,T
1834,254,65.0,31.96,31.96,4,37.41,75.0,37.41,T
1835,254,75.0,37.41,37.41,7,48.32,95.0,48.32,T
1836,254,105.0,52.92,55.09,3,58.68,115.0,58.68,T
1837,254,115.0,58.68,58.68,4,64.3,125.0,64.3,T
1838,254,125.0,64.3,64.3,7,75.46,145.0,75.46,T
1839,254,155.0,79.98,82.23,3,85.6,165.0,85.6,T
1840,254,165.0,85.6,85.6,4,91.08,175.0,91.08,T
1841,254,175.0,91.08,91.08,8,102.24,195.0,102.24,T
1842,255,5.0,-1.0,5.25,1,6.03,15.0,6.03,T
1843,255,15.0,6.03,6.03,4,11.29,25.0,11.29,T
1844,255,25.0,11.29,11.29,8,22.11,45.0,22.11,T
1845,255,55.0,26.35,28.15,3,32.04,65.0,32.04,T
1846,255,65.0,32.04,32.04,4,37.44,75.0,37.44,T
1847,255,75.0,37.44,37.44,8,48.39,95.0,48.39,T
1848,255,105.0,52.87,54.96,3,58.61,115.0,58.61,T
1849,255,115.0,58.61,58.61,4,64.09,125.0,64.09,T
1850,255,125.0,64.09,64.09,8,75.37,145.0,75.37,T
1851,255,155.0,79.87,81.28,3,85.63,165.0,85.63,T
1852,255,165.0,85.63,85.63,4,91.22,175.0,91.22,T
1853,255,175.0,91.22,91.22,8,102.57,195.0,102.57,T
1854,256,5.0,-1.0,5.01,1,5.88,15.0,5.88,T
1855,256,15.0,5.88,5.88,3,11.19,25.0,11.19,T
1856,256,25.0,11.19,11.19,7,22.03,45.0,22.03,T
1857,256,55.0,26.35,29.05,2,32.11,65.0,32.11,T
1858,256,65.0,32.11,32.11,4,37.81,75.0,37.81,T
1859,256,75.0,37.81,37.81,7,49.27,95.0,49.27,T
1860,256,105.0,53.67,56.11,2,59.51,115.0,59.51,T
1861,256,115.0,59.51,59.51,4,65.35,125.0,65.35,T
1862,256,125.0,65.35,65.35,8,76.75,145.0,76.75,T
1863,256,155.0,80.97,83.84,2,86.59,165.0,86.59,T
1864,256,165.0,86.59,86.59,5,92.03,175.0,92.03,T
1865,256,175.0,92.03,92.03,9,103.17,195.0,103.17,T
1866,257,5.0,-1.0,5.23,1,5.93,15.0,5.93,T
1867,257,15.0,5.93,5.93,4,11.15,25.0,11.15,T
1868,257,25.0,11.15,11.15,8,22.02,45.0,22.02,T
1869,257,55.0,26.7,27.76,3,32.29,65.0,32.29,T
1870,257,65.0,32.29,32.29,4,37.92,75.0,37.92,T
1871,257,75.0,37.92,37.92,8,49.37,95.0,49.37,T
1872,257,105.0,54.18,55.07,4,59.9,115.0,59.9,T
1873,257,115.0,59.9,59.9,4,65.57,125.0,65.57,T
1874,257,125.0,65.57,65.57,8,77.04,145.0,77.04,T
1875,257,155.0,81.94,82.77,4,87.62,165.0,87.62,T
1876,257,165.0,87.62,87.62,4,93.2,175.0,93.2,T
1877,257,175.0,93.2,93.2,9,104.68,195.0,104.68,T
1878,258,5.0,-1.0,4.98,1,6.14,15.0,6.14,T
1879,258,15.0,6.14,6.14,4,11.26,25.0,11.26,T
1880,258,25.0,11.26,11.26,8,22.08,45.0,22.08,T
1881,258,55.0,26.6,28.25,4,32.44,65.0,32.44,T
1882,258,65.0,32.44,32.44,4,38.12,75.0,38.12,T
1883,258,75.0,38.12,38.12,8,49.41,95.0,49.41,T
1884,258,105.0,54.08,55.89,4,60.06,115.0,60.06,T
1885,258,115.0,60.06,60.06,4,65.74,125.0,65.74,T
1886,258,125.0,65.74,65.74,9,77.2,145.0,77.2,T
1887,258,155.0,81.88,83.56,4,87.72,165.0,87.72,T
1888,258,165.0,87.72,87.72,4,93.36,175.0,93.36,T
1889,258,175.0,93.36,93.36,10,104.92,195.0,104.92,T
1890,259,5.0,-1.0,6.48,0,6.48,15.0,6.46,T
1891,259,15.0,6.46,6.48,6,12.44,25.0,12.44,T
1892,259,25.0,12.44,12.44,11,24.44,45.0,24.44,T
1893,259,55.0,30.06,34.4,2,36.59,65.0,36.59,T
1894,259,65.0,36.59,36.59,5,43.44,75.0,43.44,T
1895,259,75.0,43.44,43.44,11,57.74,95.0,57.74,T
1896,259,105.0,63.74,66.93,4,71.89,115.0,71.89,T
1897,259,115.0,71.89,71.89,5,79.3,125.0,79.3,T
1898,259,125.0,79.3,79.3,9,94.57,145.0,94.57,T
1899,259,155.0,101.15,104.56,3,107.63,165.0,107.63,T
1900,259,165.0,107.63,107.63,5,113.97,175.0,113.97,T
1901,259,175.0,113.97,113.97,11,127.03,195.0,127.03,T
1902,260,5.0,-1.0,6.04,1,6.85,15.0,6.85,T
1903,260,15.0,6.85,6.85,6,12.79,25.0,12.79,T
1904,260,25.0,12.79,12.79,12,24.85,45.0,24.85,T
1905,260,55.0,30.55,32.9,3,37.48,65.0,37.48,T
1906,260,65.0,37.48,37.48,5,44.27,75.0,44.27,T
1907,260,75.0,44.27,44.27,10,58.1,95.0,58.1,T
1908,260,105.0,64.07,66.5,4,72.03,115.0,72.03,T
1909,260,115.0,72.03,72.03,6,80.03,125.0,80.03,T
1910,260,125.0,80.03,80.03,12,96.05,145.0,96.05,T
1911,260,155.0,102.57,103.2,5,109.07,165.0,109.07,T
1912,260,165.0,109.07,109.07,5,115.55,175.0,115.55,T
1913,260,175.0,115.55,115.55,11,128.68,195.0,128.68,T
1914,261,5.0,-1.0,6.16,1,6.83,15.0,6.83,T
1915,261,15.0,6.83,6.83,5,12.87,25.0,12.87,T
1916,261,25.0,12.87,12.87,10,25.25,45.0,25.25,T
1917,261,55.0,30.83,33.99,3,37.65,65.0,37.65,T
1918,261,65.0,37.65,37.65,4,44.15,75.0,44.15,T
1919,261,75.0,44.15,44.15,9,57.65,95.0,57.65,T
1920,261,105.0,63.69,66.47,3,71.69,115.0,71.69,T
1921,261,115.0,71.69,71.69,5,79.31,125.0,79.31,T
1922,261,125.0,79.31,79.31,10,95.05,145.0,95.05,T
1923,261,155.0,101.58,102.9,4,108.1,165.0,108.1,T
1924,261,165.0,108.1,108.1,5,114.15,175.0,114.15,T
1925,261,175.0,114.15,114.15,9,126.95,195.0,126.95,T
1926,262,5.0,-1.0,6.33,0,6.51,15.0,6.51,T
1927,262,15.0,6.51,6.51,6,12.65,25.0,12.65,T
1928,262,25.0,12.65,12.65,11,25.15,45.0,25.15,T
1929,262,55.0,30.53,33.7,3,37.33,65.0,37.33,T
1930,262,65.0,37.33,37.33,5,43.93,75.0,43.93,T
1931,262,75.0,43.93,43.93,11,57.59,95.0,57.59,T
1932,262,105.0,63.29,65.62,4,71.45,115.0,71.45,T
1933,262,115.0,71.45,71.45,6,79.45,125.0,79.45,T
1934,262,125.0,79.45,79.45,12,95.45,145.0,95.45,T
1935,262,155.0,102.14,102.14,5,108.09,165.0,108.09,T
1936,262,165.0,108.09,108.09,5,114.29,175.0,114.29,T
1937,262,175.0,114.29,114.29,10,127.09,195.0,127.09,T
1938,263,5.0,-1.0,6.12,1,6.61,15.0,6.61,T
1939,263,15.0,6.61,6.61,6,12.49,25.0,12.49,T
1940,263,25.0,12.49,12.49,11,24.69,45.0,24.69,T
1941,263,55.0,30.33,33.07,3,36.97,65.0,36.97,T
1942,263,65.0,36.97,36.97,5,43.65,75.0,43.65,T
1943,263,75.0,43.65,43.65,9,57.63,95.0,57.63,T
1944,263,105.0,63.27,68.16,2,71.47,115.0,71.47,T
1945,263,115.0,71.47,71.47,5,79.22,125.0,79.22,T
1946,263,125.0,79.22,79.22,10,94.99,145.0,94.99,T
1947,263,155.0,101.73,102.2,4,107.97,165.0,107.97,T
1948,263,165.0,107.97,107.97,5,114.41,175.0,114.41,T
1949,263,175.0,114.41,114.41,10,127.62,195.0,127.62,T
1950,264,5.0,-1.0,6.55,1,7.16,15.0,7.16,T
1951,264,15.0,7.16,7.16,5,13.08,25.0,13.08,T
1952,264,25.0,13.08,13.08,11,25.6,45.0,25.6,T
1953,264,55.0,31.16,33.96,3,38.16,65.0,38.16,T
1954,264,65.0,38.16,38.16,5,44.85,75.0,44.85,T
1955,264,75.0,44.85,44.85,9,58.56,95.0,58.56,T
1956,264,105.0,64.58,67.69,3,72.68,115.0,72.68,T
1957,264,115.0,72.68,72.68,5,80.36,125.0,80.36,T
1958,264,125.0,80.36,80.36,10,95.74,145.0,95.74,T
1959,264,155.0,102.5,102.68,4,108.68,165.0,108.68,T
1960,264,165.0,108.68,108.68,5,114.86,175.0,114.86,T
1961,264,175.0,114.86,114.86,9,127.74,195.0,127.74,T
1962,265,5.0,-1.0,5.17,2,7.04,15.0,7.04,T
1963,265,15.0,7.04,7.04,6,13.1,25.0,13.1,T
1964,265,25.0,13.1,13.1,11,25.52,45.0,25.52,T
1965,265,55.0,30.98,32.93,4,37.98,65.0,37.98,T
1966,265,65.0,37.98,37.98,5,44.91,75.0,44.91,T
1967,265,75.0,44.91,44.91,10,59.16,95.0,59.16,T
1968,265,105.0,64.95,67.71,4,72.98,115.0,72.98,T
1969,265,115.0,72.98,72.98,6,81.1,125.0,81.1,T
1970,265,125.0,81.1,81.1,10,96.7,145.0,96.7,T
1971,265,155.0,103.72,103.78,5,109.86,165.0,109.86,T
1972,265,165.0,109.86,109.86,5,116.24,175.0,116.24,T
1973,265,175.0,116.24,116.24,10,129.26,195.0,129.26,T
1974,266,5.0,-1.0,5.57,0,5.92,15.0,5.92,T
1975,266,15.0,5.92,5.92,4,11.26,25.0,11.26,T
1976,266,25.0,11.26,11.26,8,22.49,45.0,22.49,T
1977,266,55.0,27.55,32.63,1,33.32,65.0,33.32,T
1978,266,65.0,33.32,33.32,4,39.24,75.0,39.24,T
1979,266,75.0,39.24,39.24,8,51.37,95.0,51.37,T
1980,266,105.0,56.7,60.21,2,63.86,115.0,63.86,T
1981,266,115.0,63.86,63.86,4,71.1,125.0,71.1,T
1982,266,125.0,71.1,71.1,9,85.79,145.0,85.79,T
1983,266,155.0,91.46,93.93,3,97.55,165.0,97.55,T
1984,266,165.0,97.55,97.55,4,103.34,175.0,103.34,T
1985,266,175.0,103.34,103.34,8,115.26,195.0,115.26,T
1986,267,5.0,-1.0,5.66,1,6.25,15.0,6.25,T
1987,267,15.0,6.25,6.25,5,11.61,25.0,11.61,T
1988,267,25.0,11.61,11.61,9,22.69,45.0,22.69,T
1989,267,55.0,27.69,31.23,2,33.97,65.0,33.97,T
1990,267,65.0,33.97,33.97,4,40.01,75.0,40.01,T
1991,267,75.0,40.01,40.01,8,52.33,95.0,52.33,T
1992,267,105.0,57.49,62.05,2,64.5,115.0,64.5,T
1993,267,115.0,64.5,64.5,4,71.55,125.0,71.55,T
1994,267,125.0,71.55,71.55,8,85.63,145.0,85.63,T
1995,267,155.0,91.57,93.25,3,97.37,165.0,97.37,T
1996,267,165.0,97.37,97.37,4,102.85,175.0,102.85,T
1997,267,175.0,102.85,102.85,9,114.29,195.0,114.29,T
1998,268,5.0,-1.0,5.72,0,6.01,15.0,6.01,T
1999,268,15.0,6.01,6.01,5,11.28,25.0,11.28,T
2000,268,25.0,11.28,11.28,9,22.28,45.0,22.28,T
2001,268,55.0,27.34,29.87,3,33.48,65.0,33.48,T
2002,268,65.0,33.48,33.48,4,39.46,75.0,39.46,T
2003,268,75.0,39.46,39.46,9,52.0,95.0,52.0,T
2004,268,105.0,57.12,60.96,2,64.36,115.0,64.36,T
2005,268,115.0,64.36,64.36,4,71.2,125.0,71.2,T
2006,268,125.0,71.2,71.2,9,85.08,145.0,85.08,T
2007,268,155.0,90.9,92.12,4,96.71,165.0,96.71,T
2008,268,165.0,96.71,96.71,5,102.36,175.0,102.36,T
2009,268,175.0,102.36,102.36,9,114.2,195.0,114.2,T
2010,269,5.0,-1.0,5.24,1,5.76,15.0,5.76,T
2011,269,15.0,5.76,5.76,5,11.05,25.0,11.05,T
2012,269,25.0,11.05,11.05,9,22.37,45.0,22.37,T
2013,269,55.0,27.35,31.91,1,33.56,65.0,33.56,T
2014,269,65.0,33.56,33.56,4,39.37,75.0,39.37,T
2015,269,75.0,39.37,39.37,8,51.49,95.0,51.49,T
2016,269,105.0,57.01,61.1,2,64.65,115.0,64.65,T
2017,269,115.0,64.65,64.65,4,71.71,125.0,71.71,T
2018,269,125.0,71.71,71.71,9,86.03,145.0,86.03,T
2019,269,155.0,92.03,94.3,3,97.95,165.0,97.95,T
2020,269,165.0,97.95,97.95,4,103.59,175.0,103.59,T
2021,269,175.0,103.59,103.59,8,115.33,195.0,115.33,T
2022,270,5.0,-1.0,5.75,0,5.99,15.0,5.99,T
2023,270,15.0,5.99,5.99,4,11.37,25.0,11.37,T
2024,270,25.0,11.37,11.37,9,22.42,45.0,22.42,T
2025,270,55.0,27.37,32.57,1,33.35,65.0,33.35,T
2026,270,65.0,33.35,33.35,4,39.77,75.0,39.77,T
2027,270,75.0,39.77,39.77,9,52.73,95.0,52.73,T
2028,270,105.0,58.17,62.32,2,65.05,115.0,65.05,T
2029,270,115.0,65.05,65.05,5,71.83,125.0,71.83,T
2030,270,125.0,71.83,71.83,11,85.39,145.0,85.39,T
2031,270,155.0,91.23,92.89,4,96.99,165.0,96.99,T
2032,270,165.0,96.99,96.99,5,102.63,175.0,102.63,T
2033,270,175.0,102.63,102.63,10,114.51,195.0,114.51,T
2034,271,5.0,-1.0,5.67,0,6.21,15.0,6.21,T
2035,271,15.0,6.21,6.21,5,11.56,25.0,11.56,T
2036,271,25.0,11.56,11.56,9,22.77,45.0,22.77,T
2037,271,55.0,27.71,32.4,1,33.83,65.0,33.83,T
2038,271,65.0,33.83,33.83,4,39.71,75.0,39.71,T
2039,271,75.0,39.71,39.71,8,52.23,95.0,52.23,T
2040,271,105.0,57.87,61.37,3,65.31,115.0,65.31,T
2041,271,115.0,65.31,65.31,5,72.19,125.0,72.19,T
2042,271,125.0,72.19,72.19,10,86.78,145.0,86.78,T
2043,271,155.0,92.41,94.29,3,98.47,165.0,98.47,T
2044,271,165.0,98.47,98.47,4,104.03,175.0,104.03,T
2045,271,175.0,104.03,104.03,8,115.41,195.0,115.41,T
2046,272,5.0,-1.0,5.36,0,5.92,15.0,5.92,T
2047,272,15.0,5.92,5.92,5,11.54,25.0,11.54,T
2048,272,25.0,11.54,11.54,9,22.72,45.0,22.72,T
2049,272,55.0,27.81,32.66,1,33.74,65.0,33.74,T
2050,272,65.0,33.74,33.74,4,39.89,75.0,39.89,T
2051,272,75.0,39.89,39.89,9,52.24,95.0,52.24,T
2052,272,105.0,57.5,62.15,2,65.14,115.0,65.14,T
2053,272,115.0,65.14,65.14,4,72.32,125.0,72.32,T
2054,272,125.0,72.32,72.32,9,87.0,145.0,87.0,T
2055,272,155.0,92.8,95.27,3,98.76,165.0,98.76,T
2056,272,165.0,98.76,98.76,4,104.34,175.0,104.34,T
2057,272,175.0,104.34,104.34,9,115.73,195.0,115.73,T
2058,273,5.0,-1.0,5.77,0,5.85,15.0,5.85,T
2059,273,15.0,5.85,5.85,5,11.47,25.0,11.47,T
2060,273,25.0,11.47,11.47,10,22.85,45.0,22.85,T
2061,273,55.0,27.89,32.9,1,33.51,65.0,33.51,T
2062,273,65.0,33.51,33.51,5,39.69,75.0,39.69,T
2063,273,75.0,39.69,39.69,9,52.21,95.0,52.21,T
2064,273,105.0,57.27,62.07,1,64.37,115.0,64.37,T
2065,273,115.0,64.37,64.37,5,71.81,125.0,71.81,T
2066,273,125.0,71.81,71.81,10,86.43,145.0,86.43,T
2067,273,155.0,92.11,93.89,3,97.93,165.0,97.93,T
2068,273,165.0,97.93,97.93,4,103.71,175.0,103.71,T
2069,273,175.0,103.71,103.71,9,115.53,195.0,115.53,T
2070,274,5.0,-1.0,-1.0,-1,-1.0,15.0,-1.0,T
2071,274,15.0,-1.0,-1.0,-1,-1.0,25.0,-1.0,T
2072,274,25.0,-1.0,-1.0,-1,-1.0,45.0,-1.0,T
2073,274,55.0,-1.0,-1.0,-1,-1.0,75.0,-1.0,T
2074,274,75.0,-1.0,-1.0,-1,-1.0,95.0,-1.0,T
