analyses.id;nageurs.id;prenom;nageurs.nom;sexe;anneeDeNaissance;nationalite;club;dateCourse;competitions.nom;distances.libelle;styles.libelle;rounds.libelle;tpsDebutCourse;tpsFinal;tpsReaction;tpsDecollagePieds;tpsVol;couloir
332;130;Katinka;HOSSZU;f;19890101;HUN;HONGRIE;20210206;GFT 2021 NICE;200;Dos;Finale;14,5;133,3;0,5;0,5;0,67;4
355;55;Apostolos;CHRISTOU;m;19960101;GRE;GRÈCE;20210206;GFT 2021 NICE;200;Dos;Finale;1,89;119,25;0,5;0,5;0,62;6
356;169;Evangelos;MAKRYGIANNIS;m;20000101;GRE;GRÈCE;20210206;GFT 2021 NICE;200;Dos;Finale;1,91;127,55;0,5;0,5;0,6;7
354;200;Maxence;ORANGE;m;19980101;FRA;NANTES NATATION;20210206;GFT 2021 NICE;200;Dos;Finale;1,95;119,81;0,5;0,5;0,64;5
357;39;Simon;BREFUEL;m;19970101;FRA;CANET 66 NATATION;20210206;GFT 2021 NICE;200;Dos;Finale;1,88;123,42;0,5;0,5;0,67;8
279;166;Pauline;MAHIEU;f;19990101;FRA;CANET 66 NATATION;20210205;GFT 2021 NICE;200;Dos;Series;7,91;138,07;0,5;0,5;0,58;5
280;61;Bertille;COUSSON;f;20020101;FRA;STADE BÉTHUNE PÉLICAN CLUB;20210205;GFT 2021 NICE;200;Dos;Series;7,83;138,97;0,5;0,5;0,66;6
278;36;Claire;BOURSE;f;19980101;FRA;CN BREST;20210206;GFT 2021 NICE;200;Dos;Series;13,71;137,15;0,5;0,5;0,68;3
281;158;Louise;LEFEBVRE;f;20030101;FRA;OLYMPIC NICE NATATION;20210206;GFT 2021 NICE;200;Dos;Series;10,69;142,08;0,5;0,5;0,61;3
306;249;Mewen;TOMAC;m;20010101;FRA;AMIENS METROPOLE NAT.;20210206;GFT 2021 NICE;200;Dos;Series;5,54;121,13;0,5;0,5;0,61;5
307;200;Maxence;ORANGE;m;19980101;FRA;NANTES NATATION;20210206;GFT 2021 NICE;200;Dos;Series;5,57;119,12;0,5;0,5;0,66;6
305;39;Simon;BREFUEL;m;19970101;FRA;CANET 66 NATATION;20210206;GFT 2021 NICE;200;Dos;Series;7,85;124,03;0,5;0,5;0,66;8
313;269;Léon;MARCHAND;m;20020101;FRA;DAUPHINS TOULOUSE OEC;20210206;GFT 2021 NICE;200;4 Nages;Finale;9,67;120,99;0,6;0,6;0,9;1
314;123;Philip;HEINTZ;m;19910101;GER;SV NIKAR HEIDELBERG;20210206;GFT 2021 NICE;200;4 Nages;Finale;9,72;121,28;0,6;0,6;0,87;2
315;141;Arjan;KNIPPING;m;19940101;NED;PAYS-BAS;20210206;GFT 2021 NICE;200;4 Nages;Finale;9,67;122,99;0,6;0,6;0,84;3
316;72;Jeremy;DESPLANCHES;m;19940101;SUI;OLYMPIC NICE NATATION;20210206;GFT 2021 NICE;200;4 Nages;Finale;9,65;118,4;0,6;0,6;0,94;4
267;247;Lucile;TESSARIOL;f;20040101;FRA;SA MÉRIGNAC;20210205;GFT 2021 NICE;200;Nage Libre;Series;8,25;123,56;0,6;0,6;0,88;7
269;66;Fanny;DEBERGHES;f;19940101;FRA;AAS SARCELLES NATATION 95;20210206;GFT 2021 NICE;200;Brasse;Series;9,39;149,98;0,6;0,6;0,92;5
270;64;Camille;DAUBA;f;19970101;FRA;CN SARREGUEMINES;20210206;GFT 2021 NICE;200;Brasse;Series;11,45;149,22;0,6;0,6;0,86;3
271;68;Justine;DELMAS;f;20050101;FRA;CNO ST-GERMAIN-EN-LAYE;20210206;GFT 2021 NICE;200;Brasse;Series;11,55;148,54;0,6;0,6;0,81;6
274;2;Carl;AITKACI;m;20010101;FRA;HAUTS-DE-SEINE;20210206;GFT 2021 NICE;200;Brasse;Series;8,05;139,38;0,6;0,6;1,01;2
275;173;Antoine;MARC;m;20000101;FRA;MULHOUSE ON;20210206;GFT 2021 NICE;200;Brasse;Series;8,02;139,57;0,6;0,6;0,92;3
273;269;Léon;MARCHAND;m;20020101;FRA;DAUPHINS TOULOUSE OEC;20210206;GFT 2021 NICE;200;Brasse;Series;4,43;134,73;0,6;0,6;0,92;5
272;87;Thomas;FARGEOT;m;20010101;FRA;DAUPHINS TOULOUSE OEC;20210206;GFT 2021 NICE;200;Brasse;Series;4,39;139,48;0,6;0,6;0,94;1
276;263;Antoine;VIQUERAT;m;19980101;FRA;DAUPHINS TOULOUSE OEC;20210205;GFT 2021 NICE;200;Brasse;Series;1,7;140,48;0,6;0,6;0,97;5
277;35;Thomas;BOURSAC CERVERA LORTET;m;19990101;FRA;DAUPHINS TOULOUSE OEC;20210205;GFT 2021 NICE;200;Brasse;Series;1,66;138,86;0,6;0,6;0,93;6
294;269;Léon;MARCHAND;m;20020101;FRA;DAUPHINS TOULOUSE OEC;20210205;GFT 2021 NICE;200;Brasse;Finale;1,71;132,61;0,6;0,6;0,97;5
295;141;Arjan;KNIPPING;m;19940101;NED;PAYS-BAS;20210205;GFT 2021 NICE;200;Brasse;Finale;1,68;138,05;0,6;0,6;0,83;6
296;87;Thomas;FARGEOT;m;20010101;FRA;DAUPHINS TOULOUSE OEC;20210205;GFT 2021 NICE;200;Brasse;Finale;1,66;136,5;0,6;0,6;0,93;7
297;263;Antoine;VIQUERAT;m;19980101;FRA;DAUPHINS TOULOUSE OEC;20210205;GFT 2021 NICE;200;Brasse;Finale;1,71;139,73;0,6;0,6;0,95;8
286;68;Justine;DELMAS;f;20050101;FRA;CNO ST-GERMAIN-EN-LAYE;20210205;GFT 2021 NICE;200;Brasse;Finale;5,79;147,56;0,6;0,6;0,78;5
287;125;Kim-Emely;HERKLE;f;20030101;GER;SV NIKAR HEIDELBERG;20210205;GFT 2021 NICE;200;Brasse;Finale;5,75;147,51;0,6;0,6;0,85;6
288;66;Fanny;DEBERGHES;f;19940101;FRA;AAS SARCELLES NATATION 95;20210205;GFT 2021 NICE;200;Brasse;Finale;5,77;149,29;0,6;0,6;0,91;7
289;185;Rosey;METZ;f;20010101;NED;WVZ ZOETERMEER;20210205;GFT 2021 NICE;200;Brasse;Finale;5,73;153,03;0,6;0,6;0,89;8
290;173;Antoine;MARC;m;20000101;FRA;MULHOUSE ON;20210206;GFT 2021 NICE;200;Brasse;Finale;10,82;139,13;0,6;0,6;0,92;1
291;2;Carl;AITKACI;m;20010101;FRA;HAUTS-DE-SEINE;20210206;GFT 2021 NICE;200;Brasse;Finale;10,84;136,64;0,6;0,6;0,95;2
292;35;Thomas;BOURSAC CERVERA LORTET;m;19990101;FRA;DAUPHINS TOULOUSE OEC;20210206;GFT 2021 NICE;200;Brasse;Finale;10,79;138,9;0,6;0,6;0,94;3
293;142;Marco;KOCH;m;19900101;GER;SG FRANKFURT;20210206;GFT 2021 NICE;200;Brasse;Finale;10,84;130,24;0,6;0,6;0,89;4
282;240;Jessica;STEIGER;f;19920101;GER;VFL GLADBECK;20210206;GFT 2021 NICE;200;Brasse;Finale;11,31;149,49;0,6;0,6;0,82;1
283;64;Camille;DAUBA;f;19970101;FRA;CN SARREGUEMINES;20210206;GFT 2021 NICE;200;Brasse;Finale;11,31;149,29;0,6;0,6;0,86;2
284;171;Lisa;MAMIE';f;19980101;SUI;RARI NANTES TORINO;20210206;GFT 2021 NICE;200;Brasse;Finale;11,35;145,23;0,6;0,6;0,88;3
285;157;Fanny;LECLUYSE;f;19920101;BEL;FEDERATION FRANCOPHONE BELGE DE NATATION;20210206;GFT 2021 NICE;200;Brasse;Finale;11,33;146,44;0,6;0,6;0,9;4
303;41;Christophe;BRUN;m;19980101;FRA;CN ANTIBES;20210207;GFT 2021 NICE;200;Dos;Series;10,07;123,11;0,5;0,5;0,56;3
304;270;Yohann;NDOYE BROUARD;m;20000101;FRA;DAUPHINS D'ANNECY;20210207;GFT 2021 NICE;200;Dos;Series;10,06;117,93;0,5;0,5;0,59;4
338;82;Anna;EGOROVA;f;19980101;RUS;HAUTS-DE-SEINE;20210205;GFT 2021 NICE;200;Nage Libre;Finale;4,97;119,11;0,6;0,6;0,76;5
339;250;Assia;TOUATI;f;19950101;FRA;DAUPHINS TOULOUSE OEC;20210205;GFT 2021 NICE;200;Nage Libre;Finale;4,89;121,06;0,6;0,6;0,92;6
340;48;Oceane;CARNEZ;f;20020101;FRA;STADE BÉTHUNE PÉLICAN CLUB;20210205;GFT 2021 NICE;200;Nage Libre;Finale;4,99;121,77;0,6;0,6;0,85;7
341;264;Zoe;VOGELMANN;f;20030101;GER;SV NIKAR HEIDELBERG;20210205;GFT 2021 NICE;200;Nage Libre;Finale;5,02;122,01;0,6;0,6;0,87;8
358;75;Antonio;DJAKOVIC;m;20020101;SUI;SCHWIMMCLUB USTER WALLISELLEN;20210207;GFT 2021 NICE;200;Nage Libre;Finale;11,89;108,88;0,6;0,6;0,97;1
359;218;Jordan;POTHAIN;m;19940101;FRA;OLYMPIC NICE NATATION;20210207;GFT 2021 NICE;200;Nage Libre;Finale;11,81;110,22;0,6;0,6;1,03;2
360;236;Hadrien;SALVAN;m;19970101;FRA;HAUTS-DE-SEINE;20210207;GFT 2021 NICE;200;Nage Libre;Finale;11,83;109,39;0,6;0,6;0,86;3
361;162;Nils;LIESS;m;19960101;SUI;GENÈVE NATATION 1885;20210207;GFT 2021 NICE;200;Nage Libre;Finale;11,93;108,58;0,6;0,6;0,94;4
351;20;Peter;BERNEK;m;19920101;HUN;HONGRIE;20210207;GFT 2021 NICE;200;Dos;Finale;6,8;122,02;0,5;0,5;0,57;2
352;249;Mewen;TOMAC;m;20010101;FRA;AMIENS METROPOLE NAT.;20210207;GFT 2021 NICE;200;Dos;Finale;6,74;119,17;0,5;0,5;0,63;3
353;189;Roman;MITYUKOV;m;20000101;SUI;GENÈVE NATATION 1885;20210207;GFT 2021 NICE;200;Dos;Finale;6,67;117,65;0,5;0,5;0,63;4
380;41;Christophe;BRUN;m;19980101;FRA;CN ANTIBES;20210207;GFT 2021 NICE;200;Dos;Finale;6,75;125,49;0,5;0,5;0,57;1
