analyses.id;nageurs.id;prenom;nageurs.nom;sexe;anneeDeNaissance;nationalite;club;courses.id;dateCourse;competitions.nom;longueurBassin;distances.libelle;styles.libelle;rounds.libelle;tpsDebutCourse;tpsFinal;tpsReaction;tpsDecollagePieds;tpsVol;couloir
1193;44;Pernille;BLUME;f;19940101;DEN;DANEMARK;50;20210206;GFT 2021 NICE;50;50;Papillon;Finale;8,13;26,49;0,6;0,6;0,95;3
1194;15;Mélanie;HENIQUE;f;19920101;FRA;CN MARSEILLE;50;20210206;GFT 2021 NICE;50;50;Papillon;Finale;8,04;25,61;0,6;0,6;0,94;4
1195;201;Anna;NTOUNTOUNAKI;f;19950101;GRE;GRÈCE;50;20210206;GFT 2021 NICE;50;50;Papillon;Finale;8,09;26,23;0,6;0,6;0,87;5
1196;358;Lena;BOUSQUIN;f;19950101;FRA;CN MARSEILLE;50;20210206;GFT 2021 NICE;50;50;Papillon;Finale;8,12;27,26;0,6;0,6;0,89;6
1197;341;Lucie;DELMAS;f;20050101;FRA;CNO ST-GERMAIN-EN-LAYE;50;20210206;GFT 2021 NICE;50;50;Papillon;Finale;8,14;27,1;0,6;0,6;0,87;7
1198;386;Analia;PIGREE;f;20010101;FRA;CANET 66 NATATION;50;20210206;GFT 2021 NICE;50;50;Papillon;Finale;8,11;27,84;0,6;0,6;0,89;8
1199;337;Meven;GRANDJEAN;m;20000101;FRA;OLYMPIC NICE NATATION;51;20210206;GFT 2021 NICE;50;100;Papillon;Finale;3,63;54,15;0,6;0,6;0,85;1
1200;365;Jaouad;SYOUD;m;19990101;ALG;OLYMPIC NICE NATATION;51;20210206;GFT 2021 NICE;50;100;Papillon;Finale;3,58;53,67;0,6;0,6;0,91;2
1201;365;Richard;MARTON;m;19990101;HUN;HONGRIE;51;20210206;GFT 2021 NICE;50;100;Papillon;Finale;3,62;53,36;0,6;0,6;0,95;3
1202;242;Kristof;MILAK;m;20000101;HUN;HONGRIE;51;20210206;GFT 2021 NICE;50;100;Papillon;Finale;3,62;52,21;0,6;0,6;0,86;4
1203;361;Sergueï;COMTE;m;20000101;FRA;RC BRON DÉCINES NATATION;51;20210206;GFT 2021 NICE;50;100;Papillon;Finale;3,55;54,3;0,6;0,6;1;5
1204;336;Stanislas;HUILLE;m;19990101;FRA;SN VERSAILLES;51;20210206;GFT 2021 NICE;50;100;Papillon;Finale;3,56;53,82;0,6;0,6;0,87;6
1205;391;Philip;HEINTZ;m;19910101;GER;SV NIKAR HEIDELBERG;51;20210206;GFT 2021 NICE;50;100;Papillon;Finale;3,63;53,39;0,6;0,6;0,94;7
1206;3;Julien;BEROL;m;20010101;FRA;CN MARSEILLE;51;20210206;GFT 2021 NICE;50;100;Papillon;Finale;3,6;54,88;0,6;0,6;0,97;8
1207;4;Clément;BIDARD;m;20010101;FRA;MULHOUSE ON;52;20210207;GFT 2021 NICE;50;100;Brasse;Finale;11,14;63,24;0,6;0,6;0,95;1
1208;347;Bram;ZWETSLOOT;m;20020101;NED;PAYS-BAS;52;20210207;GFT 2021 NICE;50;100;Brasse;Finale;11,06;64,17;0,6;0,6;1;2
1209;339;Carl;AITKACI;m;20010101;FRA;HAUTS-DE-SEINE;52;20210207;GFT 2021 NICE;50;100;Brasse;Finale;11,11;62,12;0,6;0,6;0,97;3
1210;378;Marco;KOCH;m;19900101;GER;SG FRANKFURT;52;20210207;GFT 2021 NICE;50;100;Brasse;Finale;11,13;61,29;0,6;0,6;0,88;4
1211;346;Kim-Emely;HERKLE;f;20030101;GER;SV NIKAR HEIDELBERG;52;20210207;GFT 2021 NICE;50;100;Brasse;Finale;8,77;71,3;0,6;0,6;0,82;1
1212;10;Justine;DELMAS;f;20050101;FRA;CNO ST-GERMAIN-EN-LAYE;52;20210207;GFT 2021 NICE;50;100;Brasse;Finale;8,77;70,9;0,6;0,6;0,81;2
1213;350;Jessica;STEIGER;f;19920101;GER;VFL GLADBECK;52;20210207;GFT 2021 NICE;50;100;Brasse;Finale;8,71;69,13;0,6;0,6;0,82;3
1214;345;Lisa;MAMIE';f;19980101;SUI;RARI NANTES TORINO;52;20210207;GFT 2021 NICE;50;100;Brasse;Finale;8,74;68,63;0,6;0,6;0,89;4
1215;7;Theo;BUSSIERE;m;19950101;FRA;CN MARSEILLE;53;20210206;GFT 2021 NICE;50;100;Brasse;Finale;5,75;61,47;0,6;0,6;0,96;5
1216;336;Marcus;SAINTON;m;20020101;FRA;AS MONACO NATATION;53;20210206;GFT 2021 NICE;50;100;Brasse;Finale;5,73;63,58;0,6;0,6;0,97;6
1217;392;Sébastien;KOUMA;m;19970101;MLI;BOURGOGNE-FRANCHE-COMTÉ;53;20210206;GFT 2021 NICE;50;100;Brasse;Finale;5,8;64,15;0,6;0,6;0,89;7
1218;338;Julien;VALOUR;m;20010101;FRA;CN MARSEILLE;53;20210206;GFT 2021 NICE;50;100;Brasse;Finale;5,79;65,09;0,6;0,6;0,95;8
1219;346;Rosey;METZ;f;20010101;NED;WVZ ZOETERMEER;53;20210206;GFT 2021 NICE;50;100;Brasse;Finale;1,57;68,47;0,6;0,6;0,88;5
1220;429;Fanny;LECLUYSE;f;19920101;BEL;FEDERATION FRANCOPHONE BELGE DE NATATION;53;20210206;GFT 2021 NICE;50;100;Brasse;Finale;1,6;69,42;0,6;0,6;0,89;6
1221;377;Fanny;DEBERGHES;f;19940101;FRA;AAS SARCELLES NATATION 95;53;20210206;GFT 2021 NICE;50;100;Brasse;Finale;1,56;70,49;0,6;0,6;0,93;7
1222;393;Auréane;DEVALUEZ;f;19940101;FRA;GRENOBLE ALP'38;53;20210206;GFT 2021 NICE;50;100;Brasse;Finale;1,57;72,61;0,6;0,6;0,88;8
1223;370;Marjolein;DELNO;f;19940101;NED;PAYS-BAS;54;20210207;GFT 2021 NICE;50;100;Nage Libre;Finale;8,53;56,5;0,6;0,6;0,86;1
1224;291;Maria;UGOLKOVA;f;19890101;SUI;SCHWIMMCLUB USTER WALLISELLEN;54;20210207;GFT 2021 NICE;50;100;Nage Libre;Finale;8,41;56,05;0,6;0,6;0,93;2
1225;20;Anouchka;MARTIN;f;19930101;FRA;CN MARSEILLE;54;20210207;GFT 2021 NICE;50;100;Nage Libre;Finale;8,4;55,86;0,6;0,6;0,89;3
1226;5;Charlotte;BONNET;f;19950101;FRA;OLYMPIC NICE NATATION;54;20210207;GFT 2021 NICE;50;100;Nage Libre;Finale;8,5;54,32;0,6;0,6;0,84;4
1227;333;Pauline;MAHIEU;f;19990101;FRA;CANET 66 NATATION;55;20210205;GFT 2021 NICE;50;100;Dos;Series;10,99;63,74;0,5;0,5;0,56;4
1228;386;Analia;PIGREE;f;20010101;FRA;CANET 66 NATATION;55;20210205;GFT 2021 NICE;50;100;Dos;Series;10,2;64,03;0,5;0,5;0,63;5
1229;355;Marine;NECTOUX;f;20040101;FRA;SAINT-RAPHAEL NATATION;55;20210205;GFT 2021 NICE;50;100;Dos;Series;11,96;63,65;0,5;0,5;0,51;3
1230;9;Mathilde;CINI;f;19940101;FRA;VALENCE TRIATHLON;55;20210205;GFT 2021 NICE;50;100;Dos;Series;11,87;62,1;0,5;0,5;0,65;4
1231;335;Paul-Gabriel;BEDEL;m;19940101;FRA;CN MARSEILLE;55;20210205;GFT 2021 NICE;50;100;Dos;Series;8,95;55,68;0,5;0,5;0,73;2
1232;26;Maxence;ORANGE;m;19980101;FRA;NANTES NATATION;55;20210205;GFT 2021 NICE;50;100;Dos;Series;9,06;55,17;0,5;0,5;0,62;3
1233;31;Mewen;TOMAC;m;20010101;FRA;AMIENS METROPOLE NAT.;55;20210205;GFT 2021 NICE;50;100;Dos;Series;9,01;54,73;0,5;0,5;0,64;4
1234;334;Mary-Ambre;MOLUH;f;20050101;FRA;U.S CRETEIL NATATION;56;20210204;GFT 2021 NICE;50;100;Dos;Series;13,08;62,7;0,5;0,5;0,61;5
1235;23;Yohann;NDOYE BROUARD;m;20000101;FRA;DAUPHINS D'ANNECY;56;20210204;GFT 2021 NICE;50;100;Dos;Series;14,9;53,88;0,5;0,5;0,56;5
1236;336;Stanislas;HUILLE;m;19990101;FRA;SN VERSAILLES;56;20210204;GFT 2021 NICE;50;100;Dos;Series;14,93;55,19;0,5;0,5;0,64;6
1237;393;Lilou;RESSENCOURT;f;20030101;FRA;OLYMPIC NICE NATATION;57;20210205;GFT 2021 NICE;50;100;Papillon;Series;11,43;60,95;0,6;0,6;0,96;4
1238;8;Oceane;CARNEZ;f;20020101;FRA;STADE BÉTHUNE PÉLICAN CLUB;57;20210205;GFT 2021 NICE;50;100;Papillon;Series;8,91;61,65;0,6;0,6;0,84;1
1239;341;Lucie;DELMAS;f;20050101;FRA;CNO ST-GERMAIN-EN-LAYE;57;20210205;GFT 2021 NICE;50;100;Papillon;Series;6,35;62,04;0,6;0,6;0,88;2
1240;23;Yohann;NDOYE BROUARD;m;20000101;FRA;DAUPHINS D'ANNECY;58;20210206;GFT 2021 NICE;50;50;Dos;Series;7,63;25,41;0,5;0,5;0,58;5
1241;31;Mewen;TOMAC;m;20010101;FRA;AMIENS METROPOLE NAT.;58;20210206;GFT 2021 NICE;50;50;Dos;Series;7,67;25,29;0,5;0,5;0,6;4
1242;336;Stanislas;HUILLE;m;19990101;FRA;SN VERSAILLES;58;20210206;GFT 2021 NICE;50;50;Dos;Series;7,75;25,71;0,5;0,5;0,65;5
1243;26;Maxence;ORANGE;m;19980101;FRA;NANTES NATATION;58;20210206;GFT 2021 NICE;50;50;Dos;Series;7;25,91;0,5;0,5;0,62;3
1244;3;Julien;BEROL;m;20010101;FRA;CN MARSEILLE;59;20210206;GFT 2021 NICE;50;100;Papillon;Series;1,9;54,63;0,6;0,6;0,93;7
1245;336;Stanislas;HUILLE;m;19990101;FRA;SN VERSAILLES;59;20210206;GFT 2021 NICE;50;100;Papillon;Series;1,83;54,1;0,6;0,6;0,84;6
1246;361;Sergueï;COMTE;m;20000101;FRA;RC BRON DÉCINES NATATION;59;20210206;GFT 2021 NICE;50;100;Papillon;Series;1,41;53,77;0,6;0,6;0,98;6
1247;365;Jaouad;SYOUD;m;19990101;ALG;OLYMPIC NICE NATATION;60;20210207;GFT 2021 NICE;50;100;Papillon;Series;10,37;54,19;0,6;0,6;0,92;1
1248;337;Meven;GRANDJEAN;m;20000101;FRA;OLYMPIC NICE NATATION;60;20210207;GFT 2021 NICE;50;100;Papillon;Series;10,42;54,36;0,6;0,6;0,85;2
1249;4;Clément;BIDARD;m;20010101;FRA;MULHOUSE ON;61;20210206;GFT 2021 NICE;50;100;Brasse;Series;7,39;64,66;0,6;0,6;0,97;7
1250;339;Carl;AITKACI;m;20010101;FRA;HAUTS-DE-SEINE;61;20210206;GFT 2021 NICE;50;100;Brasse;Series;7,36;62,79;0,6;0,6;0,96;5
1251;336;Marcus;SAINTON;m;20020101;FRA;AS MONACO NATATION;62;20210207;GFT 2021 NICE;50;100;Brasse;Series;10,11;63,38;0,6;0,6;0,96;2
1252;7;Theo;BUSSIERE;m;19950101;FRA;CN MARSEILLE;62;20210207;GFT 2021 NICE;50;100;Brasse;Series;10,17;62,15;0,6;0,6;0,96;4
1253;392;Sébastien;KOUMA;m;19970101;MLI;BOURGOGNE-FRANCHE-COMTÉ;62;20210207;GFT 2021 NICE;50;100;Brasse;Series;8,49;64,59;0,6;0,6;0,9;1
1254;338;Julien;VALOUR;m;20010101;FRA;CN MARSEILLE;62;20210207;GFT 2021 NICE;50;100;Brasse;Series;8,47;64,81;0,6;0,6;0,92;2
1255;377;Fanny;DEBERGHES;f;19940101;FRA;AAS SARCELLES NATATION 95;62;20210207;GFT 2021 NICE;50;100;Brasse;Series;10,79;71,02;0,6;0,6;0,93;3
1256;393;Auréane;DEVALUEZ;f;19940101;FRA;GRENOBLE ALP'38;62;20210207;GFT 2021 NICE;50;100;Brasse;Series;11,62;72,43;0,6;0,6;0,85;2
1257;10;Justine;DELMAS;f;20050101;FRA;CNO ST-GERMAIN-EN-LAYE;62;20210207;GFT 2021 NICE;50;100;Brasse;Series;11,73;70,17;0,6;0,6;0,78;3
1258;11;Cyrielle;DUHAMEL;f;20000101;FRA;STADE BÉTHUNE PÉLICAN CLUB;63;20210205;GFT 2021 NICE;50;200;4 Nages;Series;10,47;135,74;0,6;0,6;0,85;5
1259;19;Léon;MARCHAND;m;20020101;FRA;DAUPHINS TOULOUSE OEC;63;20210205;GFT 2021 NICE;50;200;4 Nages;Series;1,29;123,15;0,6;0,6;0,97;5
1260;29;Enzo;TESIC;m;20000101;FRA;AMIENS METROPOLE NAT.;63;20210205;GFT 2021 NICE;50;200;4 Nages;Series;1,28;123,41;0,6;0,6;0,95;6
1261;325;Fantine;LESAFFRE;f;19940101;FRA;CN ANTIBES;64;20210204;GFT 2021 NICE;50;200;4 Nages;Series;11,19;135,16;0,6;0,6;0,92;5
1262;375;Camille;DAUBA;f;19970101;FRA;CN SARREGUEMINES;64;20210204;GFT 2021 NICE;50;200;4 Nages;Series;11,18;135,28;0,6;0,6;0,87;6
1263;372;Camille;TISSANDIE;f;20040101;FRA;CASTRES SPORTS NAUTIQUES;64;20210204;GFT 2021 NICE;50;200;4 Nages;Series;11,14;140,86;0,6;0,6;0,95;7
1264;394;Bertille;COUSSON;f;20020101;FRA;STADE BÉTHUNE PÉLICAN CLUB;65;20210206;GFT 2021 NICE;50;200;Dos;Finale;14,45;139,53;0,5;0,5;0,62;2
1265;345;Elise;TANIS;f;20020101;NED;PAYS-BAS;65;20210206;GFT 2021 NICE;50;200;Dos;Finale;14,47;140,29;0,5;0,5;0,59;1
1266;404;Fanny;BORER;f;19960101;SUI;MULHOUSE ON;65;20210206;GFT 2021 NICE;50;200;Dos;Finale;14,48;134,95;0,5;0,5;0,64;3
1267;290;Katinka;HOSSZU;f;19890101;HUN;HONGRIE;65;20210206;GFT 2021 NICE;50;200;Dos;Finale;14,5;133,3;0,5;0,5;0,67;4
1268;38;Apostolos;CHRISTOU;m;19960101;GRE;GRÈCE;65;20210206;GFT 2021 NICE;50;200;Dos;Finale;1,89;119,25;0,5;0,5;0,62;6
1269;344;Evangelos;MAKRYGIANNIS;m;20000101;GRE;GRÈCE;65;20210206;GFT 2021 NICE;50;200;Dos;Finale;1,91;127,55;0,5;0,5;0,6;7
1270;26;Maxence;ORANGE;m;19980101;FRA;NANTES NATATION;65;20210206;GFT 2021 NICE;50;200;Dos;Finale;1,95;119,81;0,5;0,5;0,64;5
1271;395;Simon;BREFUEL;m;19970101;FRA;CANET 66 NATATION;65;20210206;GFT 2021 NICE;50;200;Dos;Finale;1,88;123,42;0,5;0,5;0,67;8
1272;333;Pauline;MAHIEU;f;19990101;FRA;CANET 66 NATATION;66;20210205;GFT 2021 NICE;50;200;Dos;Series;7,91;138,07;0,5;0,5;0,58;5
1273;394;Bertille;COUSSON;f;20020101;FRA;STADE BÉTHUNE PÉLICAN CLUB;66;20210205;GFT 2021 NICE;50;200;Dos;Series;7,83;138,97;0,5;0,5;0,66;6
1274;403;Claire;BOURSE;f;19980101;FRA;CN BREST;67;20210206;GFT 2021 NICE;50;200;Dos;Series;13,71;137,15;0,5;0,5;0,68;3
1275;360;Louise;LEFEBVRE;f;20030101;FRA;OLYMPIC NICE NATATION;67;20210206;GFT 2021 NICE;50;200;Dos;Series;10,69;142,08;0,5;0,5;0,61;3
1276;31;Mewen;TOMAC;m;20010101;FRA;AMIENS METROPOLE NAT.;67;20210206;GFT 2021 NICE;50;200;Dos;Series;5,54;121,13;0,5;0,5;0,61;5
1277;26;Maxence;ORANGE;m;19980101;FRA;NANTES NATATION;67;20210206;GFT 2021 NICE;50;200;Dos;Series;5,57;119,12;0,5;0,5;0,66;6
1278;395;Simon;BREFUEL;m;19970101;FRA;CANET 66 NATATION;67;20210206;GFT 2021 NICE;50;200;Dos;Series;7,85;124,03;0,5;0,5;0,66;8
1279;19;Léon;MARCHAND;m;20020101;FRA;DAUPHINS TOULOUSE OEC;68;20210206;GFT 2021 NICE;50;200;4 Nages;Finale;9,67;120,99;0,6;0,6;0,9;1
1280;391;Philip;HEINTZ;m;19910101;GER;SV NIKAR HEIDELBERG;68;20210206;GFT 2021 NICE;50;200;4 Nages;Finale;9,72;121,28;0,6;0,6;0,87;2
1281;369;Arjan;KNIPPING;m;19940101;NED;PAYS-BAS;68;20210206;GFT 2021 NICE;50;200;4 Nages;Finale;9,67;122,99;0,6;0,6;0,84;3
1282;366;Jeremy;DESPLANCHES;m;19940101;SUI;OLYMPIC NICE NATATION;68;20210206;GFT 2021 NICE;50;200;4 Nages;Finale;9,65;118,4;0,6;0,6;0,94;4
1283;30;Lucile;TESSARIOL;f;20040101;FRA;SA MÉRIGNAC;69;20210205;GFT 2021 NICE;50;200;Nage Libre;Series;8,25;123,56;0,6;0,6;0,88;7
1284;377;Fanny;DEBERGHES;f;19940101;FRA;AAS SARCELLES NATATION 95;70;20210206;GFT 2021 NICE;50;200;Brasse;Series;9,39;149,98;0,6;0,6;0,92;5
1285;375;Camille;DAUBA;f;19970101;FRA;CN SARREGUEMINES;70;20210206;GFT 2021 NICE;50;200;Brasse;Series;11,45;149,22;0,6;0,6;0,86;3
1286;10;Justine;DELMAS;f;20050101;FRA;CNO ST-GERMAIN-EN-LAYE;70;20210206;GFT 2021 NICE;50;200;Brasse;Series;11,55;148,54;0,6;0,6;0,81;6
1287;339;Carl;AITKACI;m;20010101;FRA;HAUTS-DE-SEINE;70;20210206;GFT 2021 NICE;50;200;Brasse;Series;8,05;139,38;0,6;0,6;1,01;2
1288;379;Antoine;MARC;m;20000101;FRA;MULHOUSE ON;70;20210206;GFT 2021 NICE;50;200;Brasse;Series;8,02;139,57;0,6;0,6;0,92;3
1289;19;Léon;MARCHAND;m;20020101;FRA;DAUPHINS TOULOUSE OEC;70;20210206;GFT 2021 NICE;50;200;Brasse;Series;4,43;134,73;0,6;0,6;0,92;5
1290;414;Thomas;FARGEOT;m;20010101;FRA;DAUPHINS TOULOUSE OEC;70;20210206;GFT 2021 NICE;50;200;Brasse;Series;4,39;139,48;0,6;0,6;0,94;1
1291;33;Antoine;VIQUERAT;m;19980101;FRA;DAUPHINS TOULOUSE OEC;71;20210205;GFT 2021 NICE;50;200;Brasse;Series;1,7;140,48;0,6;0,6;0,97;5
1292;381;Thomas;BOURSAC CERVERA LORTET;m;19990101;FRA;DAUPHINS TOULOUSE OEC;71;20210205;GFT 2021 NICE;50;200;Brasse;Series;1,66;138,86;0,6;0,6;0,93;6
1293;19;Léon;MARCHAND;m;20020101;FRA;DAUPHINS TOULOUSE OEC;72;20210205;GFT 2021 NICE;50;200;Brasse;Finale;1,71;132,61;0,6;0,6;0,97;5
1294;369;Arjan;KNIPPING;m;19940101;NED;PAYS-BAS;72;20210205;GFT 2021 NICE;50;200;Brasse;Finale;1,68;138,05;0,6;0,6;0,83;6
1295;414;Thomas;FARGEOT;m;20010101;FRA;DAUPHINS TOULOUSE OEC;72;20210205;GFT 2021 NICE;50;200;Brasse;Finale;1,66;136,5;0,6;0,6;0,93;7
1296;33;Antoine;VIQUERAT;m;19980101;FRA;DAUPHINS TOULOUSE OEC;72;20210205;GFT 2021 NICE;50;200;Brasse;Finale;1,71;139,73;0,6;0,6;0,95;8
1297;10;Justine;DELMAS;f;20050101;FRA;CNO ST-GERMAIN-EN-LAYE;72;20210205;GFT 2021 NICE;50;200;Brasse;Finale;5,79;147,56;0,6;0,6;0,78;5
1298;346;Kim-Emely;HERKLE;f;20030101;GER;SV NIKAR HEIDELBERG;72;20210205;GFT 2021 NICE;50;200;Brasse;Finale;5,75;147,51;0,6;0,6;0,85;6
1299;377;Fanny;DEBERGHES;f;19940101;FRA;AAS SARCELLES NATATION 95;72;20210205;GFT 2021 NICE;50;200;Brasse;Finale;5,77;149,29;0,6;0,6;0,91;7
1300;346;Rosey;METZ;f;20010101;NED;WVZ ZOETERMEER;72;20210205;GFT 2021 NICE;50;200;Brasse;Finale;5,73;153,03;0,6;0,6;0,89;8
1301;379;Antoine;MARC;m;20000101;FRA;MULHOUSE ON;73;20210206;GFT 2021 NICE;50;200;Brasse;Finale;10,82;139,13;0,6;0,6;0,92;1
1302;339;Carl;AITKACI;m;20010101;FRA;HAUTS-DE-SEINE;73;20210206;GFT 2021 NICE;50;200;Brasse;Finale;10,84;136,64;0,6;0,6;0,95;2
1303;381;Thomas;BOURSAC CERVERA LORTET;m;19990101;FRA;DAUPHINS TOULOUSE OEC;73;20210206;GFT 2021 NICE;50;200;Brasse;Finale;10,79;138,9;0,6;0,6;0,94;3
1304;378;Marco;KOCH;m;19900101;GER;SG FRANKFURT;73;20210206;GFT 2021 NICE;50;200;Brasse;Finale;10,84;130,24;0,6;0,6;0,89;4
1305;350;Jessica;STEIGER;f;19920101;GER;VFL GLADBECK;73;20210206;GFT 2021 NICE;50;200;Brasse;Finale;11,31;149,49;0,6;0,6;0,82;1
1306;375;Camille;DAUBA;f;19970101;FRA;CN SARREGUEMINES;73;20210206;GFT 2021 NICE;50;200;Brasse;Finale;11,31;149,29;0,6;0,6;0,86;2
1307;345;Lisa;MAMIE';f;19980101;SUI;RARI NANTES TORINO;73;20210206;GFT 2021 NICE;50;200;Brasse;Finale;11,35;145,23;0,6;0,6;0,88;3
1308;429;Fanny;LECLUYSE;f;19920101;BEL;FEDERATION FRANCOPHONE BELGE DE NATATION;73;20210206;GFT 2021 NICE;50;200;Brasse;Finale;11,33;146,44;0,6;0,6;0,9;4
1309;384;Christophe;BRUN;m;19980101;FRA;CN ANTIBES;74;20210207;GFT 2021 NICE;50;200;Dos;Series;10,07;123,11;0,5;0,5;0,56;3
1310;23;Yohann;NDOYE BROUARD;m;20000101;FRA;DAUPHINS D'ANNECY;74;20210207;GFT 2021 NICE;50;200;Dos;Series;10,06;117,93;0,5;0,5;0,59;4
1311;340;Anna;EGOROVA;f;19980101;RUS;HAUTS-DE-SEINE;75;20210205;GFT 2021 NICE;50;200;Nage Libre;Finale;4,97;119,11;0,6;0,6;0,76;5
1312;32;Assia;TOUATI;f;19950101;FRA;DAUPHINS TOULOUSE OEC;75;20210205;GFT 2021 NICE;50;200;Nage Libre;Finale;4,89;121,06;0,6;0,6;0,92;6
1313;8;Oceane;CARNEZ;f;20020101;FRA;STADE BÉTHUNE PÉLICAN CLUB;75;20210205;GFT 2021 NICE;50;200;Nage Libre;Finale;4,99;121,77;0,6;0,6;0,85;7
1314;294;Zoe;VOGELMANN;f;20030101;GER;SV NIKAR HEIDELBERG;75;20210205;GFT 2021 NICE;50;200;Nage Libre;Finale;5,02;122,01;0,6;0,6;0,87;8
1315;269;Antonio;DJAKOVIC;m;20020101;SUI;SCHWIMMCLUB USTER WALLISELLEN;76;20210207;GFT 2021 NICE;50;200;Nage Libre;Finale;11,89;108,88;0,6;0,6;0,97;1
1316;27;Jordan;POTHAIN;m;19940101;FRA;OLYMPIC NICE NATATION;76;20210207;GFT 2021 NICE;50;200;Nage Libre;Finale;11,81;110,22;0,6;0,6;1,03;2
1317;346;Hadrien;SALVAN;m;19970101;FRA;HAUTS-DE-SEINE;76;20210207;GFT 2021 NICE;50;200;Nage Libre;Finale;11,83;109,39;0,6;0,6;0,86;3
1318;388;Nils;LIESS;m;19960101;SUI;GENÈVE NATATION 1885;76;20210207;GFT 2021 NICE;50;200;Nage Libre;Finale;11,93;108,58;0,6;0,6;0,94;4
1319;283;Peter;BERNEK;m;19920101;HUN;HONGRIE;77;20210207;GFT 2021 NICE;50;200;Dos;Finale;6,8;122,02;0,5;0,5;0,57;2
1320;31;Mewen;TOMAC;m;20010101;FRA;AMIENS METROPOLE NAT.;77;20210207;GFT 2021 NICE;50;200;Dos;Finale;6,74;119,17;0,5;0,5;0,63;3
1321;220;Roman;MITYUKOV;m;20000101;SUI;GENÈVE NATATION 1885;77;20210207;GFT 2021 NICE;50;200;Dos;Finale;6,67;117,65;0,5;0,5;0,63;4
1322;384;Christophe;BRUN;m;19980101;FRA;CN ANTIBES;77;20210207;GFT 2021 NICE;50;200;Dos;Finale;6,75;125,49;0,5;0,5;0,57;1
1323;394;Bertille;COUSSON;f;20020101;FRA;STADE BÉTHUNE PÉLICAN CLUB;1;20220204;GFT 2022 NICE;50;100;Dos;Series;4,21;63;0,6;0,6;0,7;5
1324;16;Antoine;HERLEM;m;19990101;FRA;DAUPHINS TOULOUSE OEC;1;20220204;GFT 2022 NICE;50;100;Dos;Series;8,34;56,16;0,5;0,5;0,65;3
1325;31;Mewen;TOMAC;m;20010101;FRA;AMIENS METROPOLE NAT.;1;20220204;GFT 2022 NICE;50;100;Dos;Series;10,27;54,77;0,5;0,5;0,62;4
1326;333;Yohann;NDOYE-BROUARD;m;20000101;FRA;DAUPHINS D'ANNECY;1;20220204;GFT 2022 NICE;50;100;Dos;Series;8,07;54,54;0,6;0,6;0,71;4
1327;334;Mary-Ambre;MOLUH;f;20050101;FRA;U.S CRETEIL NATATION;1;20220204;GFT 2022 NICE;50;100;Dos;Series;5,65;62,3;0,6;0,6;0,72;4
1328;334;Lou-Anne;GUITON;f;20030101;FRA;STADE BÉTHUNE PÉLICAN CLUB;1;20220204;GFT 2022 NICE;50;100;Dos;Series;5,57;63,64;0,6;0,6;0,68;6
1329;335;Adèle;BLANCHETIERE;f;19990101;FRA;DAUPHINS TOULOUSE OEC;2;20220204;GFT 2022 NICE;50;50;Brasse;Series;7,92;33,27;0,7;0,7;0,98;3
1330;11;Cyrielle;DUHAMEL;f;20000101;FRA;STADE BÉTHUNE PÉLICAN CLUB;2;20220204;GFT 2022 NICE;50;50;Brasse;Series;7,87;32,67;0,6;0,6;0,86;5
1331;336;Chloé;BRAUN;f;20040101;FRA;DAUPHINS TOULOUSE OEC;2;20220204;GFT 2022 NICE;50;50;Brasse;Series;6,23;33,24;0,6;0,6;0,92;3
1332;337;Claire;CHUFFART;f;20040101;FRA;CN ANTIBES;2;20220204;GFT 2022 NICE;50;50;Brasse;Series;6,25;33,24;0,6;0,6;0,88;6
1333;338;Lucien;VERGNES;m;20040101;FRA;CN CUGNAUX;2;20220204;GFT 2022 NICE;50;50;Brasse;Series;6,91;29,72;0,6;0,6;0,87;2
1334;33;Antoine;VIQUERAT;m;19980101;FRA;DAUPHINS TOULOUSE OEC;2;20220204;GFT 2022 NICE;50;50;Brasse;Series;6,98;28,32;0,6;0,6;1,03;4
1335;339;Carl;AITKACI;m;20010101;FRA;HAUTS-DE-SEINE;2;20220204;GFT 2022 NICE;50;50;Brasse;Series;8,78;28,61;0,6;0,6;0,93;4
1336;339;Kacper;PASTULA;m;20010101;FRA;US VILLEJUIF NATATION;2;20220204;GFT 2022 NICE;50;50;Brasse;Series;8,75;28,93;0,6;0,6;1,06;5
1337;340;Léo;PALFRAY;m;20010101;FRA;HAUTS-DE-SEINE;2;20220204;GFT 2022 NICE;50;50;Brasse;Series;8,75;29,93;0,6;0,6;1,03;6
1338;5;Charlotte;BONNET;f;19950101;FRA;OLYMPIC NICE NATATION;3;20220204;GFT 2022 NICE;50;50;Nage Libre;Series;6,54;25,43;0,6;0,6;0,85;4
1339;341;Anna;SANTAMANS;f;19930101;FRA;PAYS D'AIX NATATION;3;20220204;GFT 2022 NICE;50;50;Nage Libre;Series;6,51;25,97;0,6;0,6;0,92;5
1340;334;Mary-Ambre;MOLUH;f;20050101;FRA;U.S CRETEIL NATATION;3;20220204;GFT 2022 NICE;50;50;Nage Libre;Series;6,01;26,02;0,6;0,6;0,92;6
1341;24;Lison;NOWACZYK;f;20030101;FRA;STADE BÉTHUNE PÉLICAN CLUB;3;20220204;GFT 2022 NICE;50;50;Nage Libre;Series;2,71;25,87;0,6;0,6;0,85;5
1342;367;Thomas;PIRON;m;20000101;FRA;LYON NATATION METROPOLE;4;20220204;GFT 2022 NICE;50;50;Papillon;Series;4,57;24,42;0,6;0,6;0,93;4
