id;idAnalyse;temps;distance
812;4;10.36;23.26171875
813;4;10.95;24.4140625
814;4;11.45;25.38022814
815;4;11.97;26.36882129
816;4;12.45;27.28136882
817;4;12.99;28.30798479
818;4;13.49;29.25855513
819;4;14.05;30.32319392
820;4;14.55;31.27376426
821;4;15.11;32.33840304
822;4;15.6;33.26996198
823;4;16.15;34.31558935
824;4;16.64;35.24714829
825;4;17.19;36.29277567
826;4;17.69;37.24334601
827;4;18.25;38.30798479
828;4;18.73;39.22053232
829;4;19.29;40.2851711
830;4;19.77;41.19771863
831;4;20.38;42.35741445
832;4;20.87;43.28897338
833;4;21.43;44.35361217
834;4;21.97;45.40650407
835;4;22.51;46.50406504
836;4;23.02;47.54065041
837;4;23.61;48.7398374
838;4;24.05;49.63414634
839;13;5.6;13.7254902
840;13;6.03;14.77941176
841;13;6.56;15.8365019
842;13;7.06;16.78707224
843;13;7.55;17.71863118
844;13;8.01;18.59315589
845;13;8.47;19.46768061
846;13;8.93;20.34220532
847;13;9.4;21.23574144
848;13;9.88;22.14828897
849;13;10.35;23.0418251
850;13;10.84;23.97338403
851;13;11.28;24.80988593
852;13;11.8;25.76923077
853;13;12.28;26.64835165
854;13;12.77;27.54578755
855;13;13.22;28.36996337
856;13;13.7;29.24908425
857;13;14.2;30.16483516
858;13;14.68;31.04395604
859;13;15.23;32.05128205
860;13;15.66;32.83882784
861;13;16.16;33.75457875
862;13;16.62;34.5970696
863;13;17.12;35.51282051
864;13;17.62;36.42857143
865;13;18.1;37.30769231
866;13;18.58;38.18681319
867;13;19.06;39.06593407
868;13;19.58;40.01831502
869;13;20.06;40.8974359
870;13;20.57;41.83150183
871;13;21.1;42.8021978
872;13;21.58;43.68131868
873;13;22.08;44.5970696
874;13;22.54;45.43165468
875;13;23.04;46.33093525
876;13;23.54;47.23021583
877;13;24.08;48.20143885
878;13;24.56;49.0647482
879;14;6.7;15.66539924
880;14;7.18;16.57794677
881;14;7.68;17.52851711
882;14;8.22;18.55513308
883;14;8.7;19.46768061
884;14;9.26;20.53231939
885;14;9.78;21.52091255
886;14;10.37;22.64258555
887;14;10.84;23.53612167
888;14;11.36;24.52471483
889;14;11.92;25.56517776
890;14;12.44;26.51321787
891;14;12.96;27.46125798
892;14;13.52;28.48222425
893;14;14.04;29.43026436
894;14;14.58;30.41476755
895;14;15.1;31.36280766
896;14;15.67;32.40200547
897;14;16.2;33.36827712
898;14;16.76;34.38924339
899;14;17.32;35.41020966
900;14;17.86;36.39471285
901;14;18.4;37.37921604
902;14;18.94;38.36371923
903;14;19.51;39.40291705
904;14;20.08;40.44211486
905;14;20.62;41.42661805
906;14;21.2;42.4840474
907;14;21.76;43.50501367
908;14;22.32;44.52597995
909;14;22.9;45.63241107
910;14;23.5;46.81818182
911;14;24.04;47.88537549
912;14;24.58;48.95256917
913;15;6.91;15.9137931
914;15;8.06;17.89655172
915;15;9.25;19.94827586
916;15;10.36;21.86206897
917;15;11.62;24.03448276
918;15;12.84;26.09362055
919;15;14.02;28.04888152
920;15;15.21;30.02071251
921;15;16.4;31.9925435
922;15;17.61;33.9975145
923;15;18.81;35.98591549
924;15;20.07;38.07373654
925;15;21.29;40.09527755
926;15;22.59;42.24937862
927;15;23.76;44.18806959
928;15;25.02;46.3898917
929;15;26.24;48.59205776
930;15;33.37;61.61904762
931;15;34.58;63.53968254
932;15;35.7;65.32414911
933;15;36.89;67.2528363
934;15;38.05;69.13290113
935;15;39.2;70.99675851
936;15;40.42;72.97406807
937;15;41.62;74.91896272
938;15;42.84;76.84107002
939;15;44.02;78.69787569
940;15;45.17;80.50747443
941;15;46.36;82.38001574
942;15;47.56;84.26829268
943;15;48.72;86.09362707
944;15;49.92;87.98190401
945;15;51.1;89.83870968
946;15;52.36;91.82140047
947;15;53.54;93.67820614
948;15;54.72;95.5483871
949;15;55.88;97.41935484
950;15;57.04;99.29032258
951;16;5.82;13.51393189
952;16;6.31;14.65170279
953;16;7.04;16.06617647
954;16;7.54;16.98529412
955;16;8.19;18.18014706
956;16;8.74;19.19117647
957;16;9.42;20.44117647
958;16;9.96;21.43382353
959;16;10.66;22.72058824
960;16;11.2;23.71323529
961;16;11.9;25
962;16;12.46;26.005386
963;16;13.19;27.31597846
964;16;13.68;28.1956912
965;16;14.36;29.41651706
966;16;14.97;30.51166966
967;16;15.67;31.76840215
968;16;16.26;32.82764811
969;16;16.93;34.03052065
970;16;17.56;35.16157989
971;16;18.33;36.54398564
972;16;18.87;37.51346499
973;16;19.61;38.84201077
974;16;20.24;39.97307002
975;16;20.91;41.17594255
976;16;21.47;42.18132855
977;16;22.26;43.59964093
978;16;22.88;44.71274686
979;16;23.64;45.98039216
980;16;24.16;46.83006536
981;16;24.92;48.07189542
982;16;29.72;58.37792642
983;16;30.29;59.33110368
984;16;31.01;60.53511706
985;16;31.57;61.47157191
